	Mean	Standard Deviation	Mean	Standard Deviation	Mean	Standard Deviation	Mean	Standard Deviation
	Statistics On Rows of [Book9]H-HPDE!Col(B):Col(C34)	Statistics On Rows of [Book9]H-HPDE!Col(B):Col(C34)	Statistics On Rows of [Book1]H-CD18!Col(B):Col(C32)	Statistics On Rows of [Book1]H-CD18!Col(B):Col(C32)	Statistics On Rows of [Book2]H-MiaPaCa!Col(A1):Col(A31)	Statistics On Rows of [Book2]H-MiaPaCa!Col(A1):Col(A31)	Statistics On Rows of [Book8]H-GN!Col(B):Col(W)	Statistics On Rows of [Book8]H-GN!Col(B):Col(W)
943.668	-0.359977802898466	0.268898296037126	-0.159815538644159	0.864526641822169	-0.15809641201026	0.627448965065432	0.643484978105978	0.56413333136542
944.821	-0.385084467387186	0.25624685033346	-0.183796083764797	0.869535776819714	-0.165220293864958	0.665352248170075	0.604135159431372	0.510169254121264
945.973	-0.418628535144954	0.271196654148082	-0.174404007716967	0.882739161824647	-0.185877728635832	0.674268049956072	0.558469143179342	0.520933535417982
947.125	-0.455998593469123	0.272887536326701	-0.170059953679794	0.8693318751039	-0.201579690102513	0.675536663357961	0.521881860502214	0.553167220938976
948.277	-0.525705365239891	0.292565799314887	-0.163331702115195	0.88223152973709	-0.23021640828566	0.650881997268833	0.485079156331485	0.586772840926965
949.429	-0.581928947418365	0.3000364010183	-0.198418401454712	0.909110923413994	-0.27074827966061	0.599536194935342	0.433141342907018	0.603307666529144
950.58	-0.615035929478161	0.276810836996328	-0.177081387945068	0.931894615977169	-0.321503762008793	0.545674977004557	0.371556029992053	0.621065890410785
951.731	-0.642142929113184	0.254259635623228	-0.199321212110836	0.939614988259143	-0.371853349369988	0.500836255313431	0.326207015987021	0.622909834491281
952.881	-0.685269704715707	0.249947373171673	-0.222123529256993	0.938450130058598	-0.409715882082219	0.462611428578	0.282164012425991	0.613131772097941
954.032	-0.716769939146838	0.267500804822283	-0.231350173836692	0.882664579317579	-0.461296779857162	0.438769145633564	0.234172051044324	0.585728200165381
955.182	-0.751016700750324	0.294428482442971	-0.214050434073844	0.812180554650981	-0.540680878879903	0.413065099958372	0.196833563784912	0.570860662898664
956.332	-0.836981619760801	0.315901833611979	-0.288456064015635	0.754758627184605	-0.600397651703759	0.376867859737969	0.179907588609599	0.534281420951774
957.482	-0.89104318181217	0.327447452913588	-0.31822631353249	0.680344795629376	-0.670573933378269	0.341702033359515	0.162031574678059	0.512102151586581
958.631	-0.92950855685975	0.327894550129485	-0.330069972287619	0.600354931475861	-0.74339992167362	0.322492474283664	0.132720333114965	0.489942410681746
959.78	-0.941172966296586	0.311160341255818	-0.369908262473972	0.562723857311172	-0.773402846936124	0.313823611262344	0.133536446411946	0.465877842470232
960.929	-0.946769632454228	0.25908491118962	-0.415125540399912	0.53750146622906	-0.770322955689831	0.315588842361364	0.123520810830777	0.444207080997117
962.077	-0.965816871970867	0.247615603803263	-0.421023890210795	0.491646120057069	-0.798004150319116	0.340559375128686	0.0840321710755459	0.438590834211125
963.225	-0.999837787984684	0.238443741889527	-0.453259252184006	0.479127992167803	-0.812201092379367	0.40951675461369	0.0681250607912174	0.440340834497568
964.373	-1.03308416741604	0.230417430005089	-0.497905246943059	0.482549179855943	-0.827027656806938	0.510503782470115	0.0510054592597499	0.451861745980042
965.521	-1.06139753655019	0.211202352731363	-0.536358801451817	0.449898688878067	-0.858286793689398	0.617036649830424	0.0161429538881947	0.46335263606648
966.668	-1.09278389732774	0.209597165392556	-0.561939348211088	0.424200162237918	-0.855086086753833	0.703828284855545	0.00975389882893333	0.49390919875232
967.815	-1.10356690767917	0.206405307439052	-0.603565894105537	0.438795378604477	-0.855735077731046	0.766750450520903	0.0112156732519842	0.492583000340465
968.962	-1.09778154765858	0.195540194243598	-0.61947992411866	0.46421587294115	-0.861517170221232	0.777933300670992	0.00963044538774798	0.495579196224185
970.109	-1.08249984940398	0.193560826805526	-0.657772628294782	0.492648287819783	-0.840983296878128	0.7310545004436	0.0190012665533765	0.494620574002193
971.255	-1.06752769149563	0.187870584909048	-0.684416726029679	0.519904439024771	-0.841661560032495	0.650429121753196	0.0331723776599075	0.479034170747427
972.401	-1.08862821859833	0.216891629675175	-0.690990113116675	0.53244235266381	-0.868778177414499	0.577494036258635	0.0309299633994733	0.465813254673184
973.547	-1.08959502775971	0.217057743539049	-0.692204327749364	0.527569280014627	-0.893693741338866	0.504232436229029	0.0504063052277321	0.469922141852104
974.692	-1.09764283576414	0.238791197014215	-0.682940884200544	0.52171963104889	-0.89198012321055	0.454635047925782	0.0755500455473801	0.47490217454313
975.837	-1.09860411759083	0.241804801371702	-0.673874850169133	0.528498117895994	-0.903595148329294	0.429663832077647	0.126814421259254	0.483258275665026
976.982	-1.10074837333626	0.249151479577501	-0.62918294226676	0.531632896173468	-0.900705569178654	0.421962985483687	0.159834541332645	0.490071474254915
978.127	-1.07188938695263	0.252701505814229	-0.60422684378257	0.547428712454754	-0.881718048400106	0.404575448619336	0.190285315487671	0.488096393693147
979.271	-1.06013303521179	0.241777583630144	-0.605137537536765	0.558049996938613	-0.857206848797328	0.390926179153627	0.233494763695611	0.494094603051375
980.415	-1.01191004720576	0.222622968270589	-0.568494665131023	0.556040681403275	-0.85349669429867	0.403354111119575	0.284612269977373	0.51005339574564
981.559	-0.96857192659746	0.222466883516725	-0.516189132246443	0.534556227894971	-0.826383181551079	0.402989844845014	0.305472240805188	0.533544748958128
982.703	-0.924334089385194	0.215913613239294	-0.528351840152905	0.523835050539451	-0.80692131617388	0.392191462113297	0.355956379984517	0.566821265363023
983.846	-0.885307472644752	0.208602478699471	-0.530745011424669	0.498641861181085	-0.801179647855236	0.381458752323864	0.436254360941523	0.61745062501928
984.989	-0.810964000335286	0.197490696186275	-0.496247601969137	0.466392929029928	-0.797666864375753	0.371398493836812	0.489526814860739	0.670450573969351
986.132	-0.78402804800256	0.205660554293028	-0.465448401044896	0.453018297540291	-0.766083238798977	0.345297628367562	0.541227530645651	0.695835938931139
987.274	-0.746171939464045	0.218107219459281	-0.452565786189041	0.441274019262348	-0.753867840766018	0.329847081937983	0.596521785208487	0.692598892467495
988.416	-0.704079600333899	0.264899018364572	-0.405320220450329	0.446428046430878	-0.739679342399999	0.318100168093352	0.661800296165032	0.679006022040076
989.558	-0.662954023502304	0.285870626743898	-0.391253190754511	0.465248705908076	-0.721478242808965	0.302460124947982	0.724125569047675	0.66694811411339
990.7	-0.621994449680496	0.289157866275701	-0.393271559457361	0.476134794630492	-0.680278048941266	0.277431983291472	0.817937240555729	0.653039643115664
991.841	-0.592889281570663	0.286551335110154	-0.447763524177001	0.506389875983944	-0.64467710339865	0.265567424316438	0.924989076639464	0.652322962069473
992.982	-0.533997740551236	0.305356616544436	-0.413816559101649	0.466028654963707	-0.59713729768668	0.283682645259644	1.09164997486923	0.663716629340648
994.123	-0.466230439954328	0.297365861405234	-0.389860790361899	0.461760541568942	-0.519647522335477	0.306155028276479	1.24611033672886	0.681338021609745
995.264	-0.35444919638721	0.332369624662969	-0.335371652485044	0.482218355090834	-0.414142569526766	0.340007352264226	1.42563002580157	0.70179544092683
996.404	-0.249739233338057	0.408598029910037	-0.223141696657439	0.538322649244486	-0.294212727246039	0.400219978083369	1.59893801395962	0.731529921818304
997.544	-0.113546356550048	0.519359288486561	-0.0574097464644852	0.617731491641422	-0.195110777530976	0.479672574559836	1.74628741234653	0.751183715631638
998.683	-0.0176189632055525	0.63314877654647	0.0391980450052187	0.740127919882262	-0.116717555305283	0.538866737816104	1.82030342854403	0.762579772601968
999.823	0.0226958778355941	0.693977281755564	0.146897555004735	0.838282726837896	-0.0626997802159067	0.595461898899251	1.85464964031444	0.741251981151438
1000.96	-0.00409795077950859	0.665423753130336	0.188202016941707	0.880028365129861	-0.0778185049672159	0.625165873926452	1.79172893224132	0.71966177633603
1002.1	-0.0588926482677313	0.589148109561117	0.170959908268799	0.888155165493442	-0.136468194993852	0.633538923502331	1.67547923844159	0.684531759673769
1003.24	-0.11701708573995	0.477950079146047	0.0683748074313335	0.831376490121099	-0.206567049516257	0.596727632506859	1.54282320223017	0.658319307317734
1004.38	-0.203011033086038	0.370133037175067	-0.0472385608995741	0.710572007267546	-0.27069309102977	0.550695645706044	1.40255530502685	0.61624719046475
1005.52	-0.257180423571101	0.329885422027652	-0.150109951502855	0.620604725149264	-0.360087923083389	0.507006733087371	1.29574088186378	0.616125912077754
1006.65	-0.276309617690527	0.317314824477278	-0.208932403758899	0.544627606525912	-0.413151069145683	0.470403120342419	1.24077557549061	0.607993620382069
1007.79	-0.309190586043594	0.329146583073346	-0.288119876479836	0.514291759643664	-0.461331945813914	0.437476581481856	1.2150406537588	0.611324653758617
1008.93	-0.320589001032904	0.310758087408646	-0.334420696276721	0.455875315412686	-0.528003974239847	0.413049423627264	1.20037292344012	0.607633102720604
1010.07	-0.327900870576538	0.322548210512689	-0.364409775216655	0.438104215421002	-0.574872406203265	0.401720892033651	1.22274560314116	0.627203975525146
1011.2	-0.322764938367999	0.318536152060615	-0.361328650494703	0.454670699875159	-0.597796734595062	0.400177428100369	1.24990748257115	0.648983801282108
1012.34	-0.281103559424748	0.322410791157088	-0.372990088312815	0.444975102154713	-0.623374519472949	0.389605968876388	1.26099379565963	0.662708951576121
1013.47	-0.244741379574117	0.329917825150554	-0.40040572083813	0.47946948945714	-0.588430027988054	0.39825981509283	1.2743116960054	0.672562981822325
1014.61	-0.239516158755076	0.337198542962491	-0.384264225289158	0.537475389326182	-0.558224548196057	0.421689659495412	1.29239035767298	0.689811217990539
1015.75	-0.175876072566912	0.343264090445135	-0.348381610118852	0.574721677245979	-0.542958372908981	0.412306343181127	1.29713214097212	0.710977147071373
1016.88	-0.124580003904155	0.333915565135305	-0.35988673531823	0.619041355177498	-0.515178766100121	0.439344911465315	1.29198236695314	0.707878417688727
1018.02	-0.14678747424538	0.325423386542217	-0.390500533022521	0.653941747312028	-0.486681465314138	0.442792640388374	1.27578237292552	0.715462703098563
1019.15	-0.143054099138136	0.324846537895579	-0.359418066745682	0.661819967911331	-0.521924863555827	0.407386587062679	1.25214931162679	0.70894526010647
1020.29	-0.119425439643894	0.308204226303939	-0.383740441052149	0.651497970292392	-0.49024575661448	0.409164453986176	1.20376256231232	0.702541313529643
1021.42	-0.109890015044293	0.308693101061286	-0.43422853008403	0.649201269185796	-0.46243166348141	0.424401511965107	1.16117724447597	0.702052307656177
1022.55	-0.0846372910598329	0.315301402099723	-0.472097556913436	0.664294831406317	-0.44876167334711	0.425821662994678	1.10483366411117	0.727352087275114
1023.69	-0.0735707294993183	0.335270785727567	-0.500266990059302	0.63521661105865	-0.410249393379987	0.448192032196129	1.04138918692797	0.730927750924589
1024.82	-0.0408412489638392	0.337025921502377	-0.516793686222779	0.609383432519356	-0.38596532521998	0.457489889951189	0.974065703354654	0.736301754135642
1025.96	-0.00531979289076937	0.37239171831412	-0.494532685889041	0.544970583426245	-0.370351623873164	0.455831882666649	0.908849046597843	0.729499783358348
1027.09	0.0201330077409876	0.397525838001204	-0.45189204821885	0.490608660619311	-0.347823254700808	0.473036173851873	0.840134901069319	0.700269418586766
1028.22	0.0256172113788102	0.416987502358318	-0.418219509547659	0.491608355259801	-0.334680929809994	0.469878073709566	0.760086541845492	0.66143660046101
1029.35	0.123401216677827	0.454029228805632	-0.348849676129205	0.541085846007439	-0.306048031576816	0.477669245080936	0.712678192404152	0.630709594007495
1030.49	0.198141383372729	0.464819535811054	-0.260817884137712	0.628107764287558	-0.257854337831545	0.515454825226483	0.670902185430108	0.614875404454632
1031.62	0.287515824819571	0.468048929260815	-0.181038507811944	0.747124958361272	-0.230336212521383	0.553439045708277	0.626367262988971	0.620787496875923
1032.75	0.365722927944496	0.490419330931647	-0.11503745573438	0.91526030812811	-0.179762288844766	0.580949387953364	0.577707355782335	0.63618227850171
1033.88	0.431965281730131	0.520801238987155	-0.0555064638767942	1.1203440350687	-0.118469316763062	0.62807394249769	0.497189697053661	0.645257162320001
1035.01	0.46865534130395	0.523254478277111	0.028163066869303	1.34472915661708	-0.124477764887161	0.622296870863025	0.381362291219674	0.624430806774466
1036.14	0.546569742246383	0.529500103839098	0.0954397302237581	1.52521309250257	-0.107123468225412	0.629120527673941	0.269622262381221	0.584322433492001
1037.27	0.616913465480597	0.560547050922986	0.164836691734629	1.62702982254292	-0.0536443422247498	0.667722565213744	0.160744881371358	0.54104101461083
1038.4	0.702073215844905	0.581351192007165	0.223009890603954	1.66887079860525	-0.0187972788789523	0.688590265521211	0.0269706972120825	0.502044428921647
1039.53	0.811387471772341	0.592935053338098	0.259294578360808	1.65329235093232	-0.0146462826488051	0.690253482820564	-0.0775066373748792	0.472858225902851
1040.66	0.910703642081797	0.61334672003077	0.260294032089807	1.58944492795968	0.0411368061656006	0.76986498000612	-0.15295011786806	0.453726992534338
1041.79	1.00295987375034	0.663511397924152	0.167940597774387	1.45728401667651	0.0921548068275944	0.815848884504897	-0.24345314695937	0.436143371562388
1042.92	1.08053524705253	0.684599168386486	0.078533331433	1.29377459433225	0.107671197644639	0.855573140696481	-0.327750677493742	0.441911646953546
1044.05	1.13846458500897	0.681093766377001	0.0402106701991492	1.09070005225011	0.124517031667791	0.876452479121357	-0.368193277184867	0.460351548923808
1045.18	1.20894209973243	0.695067040684887	-0.0156740936715202	0.935905529626646	0.182864007041065	0.9271053602427	-0.409058266599782	0.444478492017428
1046.31	1.29341830508181	0.717995604140843	-0.0504108741694733	0.809064470388266	0.215548769967268	0.962053752832164	-0.454996969052498	0.42474833522718
1047.44	1.36604272509117	0.726304736121097	-0.0105763838162351	0.799146219292776	0.246099416253356	0.99296106833725	-0.488240700755734	0.394150547101343
1048.56	1.46471060230759	0.755176195245238	0.00580232324559236	0.792053013369487	0.283202406839243	1.02262386068101	-0.522439540429997	0.360334316282463
1049.69	1.55985698025726	0.780131361282062	-0.00865203680379184	0.785820145308444	0.335230669986054	1.06959704512492	-0.559463844345085	0.327772741874429
1050.82	1.68191375678018	0.803485482837915	0.0390331633457798	0.802395503012454	0.367610453824813	1.09653743676782	-0.569811485114189	0.304815489222414
1051.95	1.74423315551885	0.812900955764683	0.0821548902421968	0.827270782074999	0.412704459056883	1.11147080239895	-0.599556948081107	0.284751199076863
1053.07	1.80135991584277	0.819076962961425	0.0654132089776012	0.805252530830792	0.459780654632256	1.1384998385452	-0.605387249854635	0.267643796601205
1054.2	1.83759310935754	0.822527442448849	0.0789327713169919	0.811820205552388	0.49486804204094	1.14267706481755	-0.616619579962087	0.258503514817991
1055.32	1.88361167559377	0.830493294883383	0.103280662401909	0.842019751973433	0.515616942150384	1.14754317560595	-0.640877191303622	0.256709071298534
1056.45	1.89459033845769	0.830811538874592	0.0794726315016403	0.856179028437221	0.569927622529903	1.16454358397122	-0.666764854849823	0.260092327010349
1057.58	1.93711149795297	0.843840770303705	0.0160668811739182	0.795781958711927	0.619164161083816	1.18386409050934	-0.676373847644611	0.244596153977918
1058.7	1.96668600692958	0.846645854456226	0.0136069957309828	0.810050934354209	0.663777560123921	1.20242873996588	-0.695516921130133	0.238892552950417
1059.83	1.96604449773275	0.841287083790398	0.00116920845745021	0.841560964352976	0.697310417815338	1.20567083935707	-0.710713803838941	0.260393872888518
1060.95	2.00398125328338	0.853167033152483	3.67038295113718E-4	0.868372765815533	0.73936393500057	1.22278686053188	-0.698388077574352	0.268982305720764
1062.08	2.03002308931276	0.871561198722004	-0.014277376269486	0.862729390511554	0.749565719851335	1.22942894975495	-0.686385340942151	0.292571270512054
1063.2	2.04021304892836	0.884630922025332	0.0144804239211367	0.927632073774842	0.754919580002659	1.21572467486262	-0.668623939702677	0.294996108819469
1064.33	2.07313995531344	0.898667738440763	0.0474196366181954	0.972609420450691	0.770642521951611	1.19744135187965	-0.66064629217859	0.293514258680585
1065.45	2.10973626830774	0.902982249652925	0.0531058786887314	0.968654555730328	0.80566230107006	1.18613126043412	-0.64340680126135	0.284661980021769
1066.57	2.10008857943075	0.900932261106148	0.0519747850642867	0.98006182549577	0.833922118365506	1.20316052206921	-0.654828061782859	0.29967623081227
1067.7	2.07174455985574	0.892992099041022	0.0615361006230706	0.960311547940798	0.868110708180788	1.20187265835875	-0.673108978582286	0.292804717755616
1068.82	2.069039350642	0.884890460070764	0.0835646777816702	0.949211374620941	0.887570139187782	1.19956711682562	-0.667311083238765	0.301798464018518
1069.94	2.02930291175071	0.871225694074953	0.0669204431178667	0.906299550982969	0.924900144977623	1.19255791606392	-0.649411126608286	0.299394178898513
1071.07	1.994840376132	0.865040836783402	0.0999728091440994	0.920627689964601	0.938570757928302	1.19518138482475	-0.636985620794682	0.305290151778951
1072.19	1.9543788281364	0.874880101823177	0.089296790067029	0.91073545920543	0.947445354631239	1.16558819821763	-0.624218202942444	0.31931782602939
1073.31	1.91484550995381	0.878162921488206	0.114274990443585	0.931662831680149	0.941206797537898	1.14012799999941	-0.598236849338188	0.344727368609287
1074.43	1.84222396594546	0.848020078325046	0.130166719377016	0.941934074616839	0.944894708611941	1.12484332854237	-0.588935214850097	0.362444485662296
1075.55	1.78027040056648	0.850068618283281	0.150063410521687	0.945775385711155	0.929891998939902	1.12634047902487	-0.567871273389273	0.385802512089987
1076.67	1.69020420073025	0.836207676739098	0.0976539838063056	0.874283137081709	0.948931159440444	1.13972538733706	-0.568899974131216	0.406029619505823
1077.8	1.57061684075231	0.803248444404869	0.119869321185831	0.844568982540339	0.91789552743579	1.1176573470021	-0.545739224298344	0.427985689953648
1078.92	1.49365909655352	0.790928314423741	0.130898273844587	0.836944965857433	0.922211186604584	1.11730320308635	-0.539283880029223	0.450519615551308
1080.04	1.408268775477	0.798129273126816	0.0994722462153362	0.811353734516539	0.91261335149903	1.11076343229341	-0.528208494150754	0.493260235814667
1081.16	1.29783060771433	0.772182089008658	0.0974357749841475	0.845007682362558	0.891367290415033	1.10682900400726	-0.532419519341148	0.547969796671962
1082.28	1.18028481359902	0.760534842302467	0.118296940295609	0.940271001704337	0.815886992404479	1.07147081485829	-0.518644812374221	0.595545065417944
1083.4	1.08900014175469	0.742728454871746	0.103442597477036	0.983935840361302	0.752928432708319	1.06631212897462	-0.505424452589586	0.621324321143909
1084.52	0.937823369771821	0.70432841602642	0.0504195764181002	0.977614639025333	0.690644273729021	1.08170274903239	-0.495717748704508	0.668096460623279
1085.63	0.784791693673649	0.668546485348986	-0.0046615515324171	0.967308259107435	0.617047926538412	1.09333862485645	-0.513781264581041	0.727944112883427
1086.75	0.66873215055066	0.63807605980864	-0.0601674174827792	0.88141831802927	0.542922929439565	1.11088027576654	-0.525096025731507	0.809594735653348
1087.87	0.562601012230158	0.59581943361612	-0.0942577031688699	0.762252246481781	0.549951015146519	1.16585888611735	-0.527317872347868	0.91561833576398
1088.99	0.462376501254996	0.577251607952486	-0.145814756690222	0.688136229698877	0.542341641992033	1.1821197463291	-0.522121949352479	1.03748145285348
1090.11	0.404755257416458	0.572729516975864	-0.16830660987987	0.626798808128364	0.519729500520967	1.17266948295294	-0.503012794267522	1.17651882990184
1091.23	0.366782174250979	0.555474486380812	-0.181041645415561	0.593480300367252	0.488442376705058	1.16418435745937	-0.457387636901352	1.31541269541
1092.34	0.338049098173105	0.552040866122625	-0.205878330837114	0.563594926583522	0.46820536495893	1.14280905629574	-0.416769274362153	1.4384473901048
1093.46	0.341090631991752	0.548109969449948	-0.225602113727843	0.51864430678483	0.426741338898824	1.15367752710981	-0.396308936515268	1.53087293980512
1094.58	0.38211578642733	0.544387566833721	-0.254161012057899	0.482145033447834	0.426839322635755	1.16426625222008	-0.376750201987948	1.58687020558049
1095.7	0.427071504531399	0.543533530687095	-0.237472111196542	0.507180024007287	0.424794440967678	1.18875646871817	-0.365337360255316	1.61512678760359
1096.81	0.506898960965383	0.543855782723106	-0.200279263016321	0.533996951398201	0.48336478633632	1.20763915677673	-0.365861280397543	1.60787985578323
1097.93	0.582421832500453	0.548677211391062	-0.21602160459859	0.520012288992633	0.517856708013436	1.21367722893383	-0.394847801337849	1.57566432594273
1099.04	0.636750399198444	0.549037199585806	-0.210474866835073	0.541311582850804	0.544230237010369	1.20224654752747	-0.399556715579671	1.4973594950302
1100.16	0.672926776712508	0.536636552426578	-0.1536874748612	0.57585547775457	0.563208949409625	1.1995007706527	-0.423645538255756	1.40524144525573
1101.28	0.712065514807428	0.512637586437219	-0.144122999476913	0.587702307565108	0.606544755774139	1.18786101866835	-0.461232919027446	1.26988680912156
1102.39	0.745465998818793	0.507006740273212	-0.128494563224696	0.553148888102024	0.627493421432652	1.16249519772026	-0.476993653376761	1.11217666044243
1103.51	0.767334897981695	0.503631823030899	-0.0577981804796978	0.541845172463885	0.66028201910286	1.1439897897901	-0.479332058168523	0.957760519260305
1104.62	0.819307609224819	0.492701107721815	-0.0241876560467117	0.520492530361441	0.708257871922507	1.13181260697188	-0.47808635006413	0.834659002869185
1105.74	0.873865860161692	0.495550447630116	-0.0208953875092338	0.52679985095197	0.742566262418175	1.11653932601446	-0.509502469485978	0.731891005459745
1106.85	0.919357005116844	0.514066248904806	0.0113674234140102	0.538677750802412	0.750719483584068	1.09597120257224	-0.509303695455083	0.663017885575294
1107.96	0.927744439532224	0.511187776868348	0.0309097320174377	0.569893327803665	0.773932611959908	1.10278123427572	-0.52948246689226	0.630700245083223
1109.08	0.942861415430855	0.517584736059039	0.0750131678733994	0.607244901247977	0.7990164628474	1.11578587058421	-0.546889851236796	0.608403405093637
1110.19	0.945592166290645	0.528221728096896	0.119482690934049	0.643314439795934	0.801340785312945	1.11232633729128	-0.554573043477845	0.593757790994125
1111.3	0.947930611866195	0.528122568074847	0.172800979968376	0.657952520241638	0.832625602951375	1.0929673407964	-0.541167191142519	0.608840696491414
1112.42	0.911569294809455	0.524457798528387	0.170714962423187	0.684760518531809	0.860836115558495	1.07324668058528	-0.550865659976058	0.623249417063764
1113.53	0.941464977227688	0.505090344260402	0.227309766774705	0.743598741631262	0.887220892177981	1.05484271359862	-0.54114134989572	0.639623324794
1114.64	0.979683029414706	0.491554143435842	0.252561851116135	0.803100962486302	0.932657967651716	1.0332762413695	-0.52345991124126	0.65090262255102
1115.75	1.02547687182177	0.469152741943484	0.308346900353925	0.865138078619831	0.947218796001007	0.999770970901294	-0.508382459572863	0.675697450218964
1116.87	1.08266878124645	0.474774102104574	0.389632849266107	0.922627580162555	0.986781104307281	0.998443098921232	-0.475850270801719	0.668436673087203
1117.98	1.18402117968299	0.48432854569125	0.495151383437571	0.959936340744954	1.03943411198087	0.99692328334014	-0.440302104956059	0.656229984322086
1119.09	1.259498074408	0.497173468576705	0.553841724206478	1.00083274079262	1.09133590745212	0.992458460746298	-0.418677030163072	0.661658909384628
1120.2	1.33333628217901	0.504228645050385	0.667627187981874	1.05096590994059	1.12772038126313	0.978993932153429	-0.407088872045922	0.654351404462427
1121.31	1.41401055703301	0.533147934160187	0.741439237775212	1.09507763914594	1.17323379359653	0.95793817285416	-0.405987475015684	0.618630421518386
1122.42	1.49816133015145	0.519452353282943	0.815520005457098	1.14238067949071	1.17256136021879	0.932411427494812	-0.396466109882493	0.601722440022196
1123.53	1.56568663989635	0.519572866696905	0.919079046506047	1.16215047797916	1.17643159372033	0.914954320125813	-0.386497418975064	0.59625483401124
1124.64	1.62114355098014	0.50959935722427	1.03858120116888	1.20853042988798	1.19037911387664	0.896212492820364	-0.392649329407859	0.577465085262412
1125.75	1.68177735540576	0.508083017790214	1.0944678129348	1.25045149187807	1.18564674978003	0.870948144445579	-0.393316276257085	0.559795109039221
1126.86	1.73865444970195	0.501830901413856	1.2041881148155	1.28471702305403	1.20617452018917	0.873889121517491	-0.391520103970803	0.546063997933921
1127.97	1.78071699816507	0.511414484389756	1.27690447676946	1.34071440305605	1.26174621251714	0.872838057634308	-0.405097498943037	0.516444164904824
1129.08	1.8278790746731	0.540989711697203	1.33558873397917	1.39571671713627	1.27772485156341	0.862700685547809	-0.412407184840146	0.485061631592874
1130.19	1.86220013746419	0.557110155456629	1.35529288409534	1.44110173261625	1.28501423640687	0.845923610739846	-0.426103597357728	0.445299138150828
1131.3	1.86295012864933	0.558043875270543	1.41103176228693	1.49067599289137	1.28800562651044	0.822531348725283	-0.442169844801744	0.406624897841999
1132.41	1.86914231856782	0.560813447690345	1.45370624967983	1.54375163552088	1.28505590256991	0.802439363368915	-0.461345102926714	0.394661711438833
1133.51	1.87698624377846	0.593265892063946	1.49129885992838	1.56848342465795	1.24608895073103	0.769081109106339	-0.475500930468163	0.378635828905479
1134.62	1.84682332277898	0.581980826714006	1.52316094757594	1.62948084680997	1.23315714529494	0.738387135761134	-0.49775630985351	0.37700024228772
1135.73	1.82517494929774	0.613453877948049	1.59701116994531	1.67756335291709	1.20421213922864	0.699044759646539	-0.487939954332951	0.367382215568975
1136.84	1.80805552617101	0.654401939944923	1.62177287907559	1.68239553612071	1.20450656788962	0.710811627670019	-0.476752173728043	0.349877514158657
1137.94	1.74634262444576	0.705623936158743	1.59171303235949	1.67347052356854	1.16427735883717	0.686459274436042	-0.485012283662226	0.326376975760641
1139.05	1.64271456040126	0.694779491813315	1.54263736168705	1.61958469724793	1.13799332538231	0.675031273913399	-0.495989104473796	0.314515158706684
1140.16	1.56775505659933	0.698215160876653	1.50061214381256	1.54390109913856	1.12696063323617	0.681617537993799	-0.498687885803667	0.304961288896522
1141.26	1.45115558504442	0.681470610305915	1.41507976156444	1.46194345914136	1.14099520015338	0.716827861010828	-0.502170525301009	0.327373270502573
1142.37	1.33256449532898	0.650842758262606	1.35460337285207	1.44981603016735	1.10578475734794	0.70946348817819	-0.522766979038903	0.371189635892849
1143.48	1.19160237120007	0.611687426165606	1.28754871994329	1.46126377295635	1.09010867252368	0.704465378932243	-0.499251436170008	0.435203241278351
1144.58	1.06351718889919	0.59191032014489	1.23893640001415	1.48814251504949	1.08418161592148	0.72026038777159	-0.471264664262502	0.508925890407426
1145.69	0.918245729105706	0.600953239165965	1.15656693368566	1.5398789455834	1.03722415536222	0.734709692075184	-0.463970041217178	0.582822975259623
1146.79	0.794044082332016	0.583273186784294	1.12548318320302	1.58965508983336	0.941215452355144	0.74707705783901	-0.47693672540133	0.623474904992009
1147.9	0.655811017391155	0.596436739531399	1.07383538199656	1.63189239041889	0.875391345854547	0.778035616872407	-0.466115795523487	0.627598070628925
1149	0.55887632040801	0.596303758757448	1.02221465288121	1.684189751054	0.809759785360327	0.803551457026415	-0.497449447941372	0.60791498810838
1150.11	0.464942743615637	0.604193369548158	1.0230946703803	1.71294014749695	0.753585673432718	0.819451180621907	-0.535265477335709	0.56845903002208
1151.21	0.408911362279881	0.590800719019166	1.02541277952827	1.69289557859858	0.71202502385901	0.802512170376336	-0.560143823988483	0.522269200676369
1152.31	0.338522612339463	0.613437791674834	0.997759743167858	1.70705229561784	0.687719184548402	0.800670435947774	-0.557527376368412	0.468612898966312
1153.42	0.274647530691782	0.627529612333784	0.969092943967161	1.71459948965735	0.652732828741063	0.806910038536657	-0.566636671628944	0.428069676383321
1154.52	0.235561893616908	0.61929354427535	0.990981224157694	1.6385055238032	0.642830176052174	0.801043060274203	-0.543262745292052	0.396002084990551
1155.62	0.190995050108839	0.602697505308748	0.939836464504474	1.60091387620659	0.613829153678252	0.781493247768681	-0.510086033764005	0.381905443141701
1156.73	0.0902970622990863	0.609285524442894	0.877848169408971	1.56343780750065	0.582200536970226	0.760896347373779	-0.481823717906118	0.396293108335209
1157.83	0.0401518808375452	0.592985077130644	0.810792680620039	1.5154839350744	0.512131743467206	0.75889205264874	-0.452599537671714	0.434892712675877
1158.93	-0.0166448029304523	0.582981647023893	0.737256840568753	1.48447987958168	0.486768584029862	0.713407066527776	-0.429878113305506	0.480368072932175
